mediadive_id	name	complex_medium	source	link	min_pH	max_pH	reference	description	ingredents
mediadive.ingredient:1560	MARINES PLANCTOMYCES MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1560.pdf	7.5	7.5			"{'Peptone': 'CAS-RN:73049-73-7', 'Yeast extract': 'CAS-RN:8013-01-2', 'HEPES': 'CHEBI:46756', 'Mineral salts solution': 'mediadive.solution:3221', 'Trace element solution': 'mediadive.solution:3223', 'Artifical sea water': 'mediadive.solution:3220', 'Agar': 'CHEBI:2509', 'Double distilled water': 'CHEBI:15377', 'N-Acetylglucosamine': 'CHEBI:59640', 'Glucose': 'CHEBI:17234', 'Vitamin solution (double conc.)': 'mediadive.solution:3224', 'NaCl': 'CHEBI:26710', 'Na2SO4': 'CHEBI:32149', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2': 'CHEBI:3312', 'NaHCO3': 'CHEBI:32139', 'KCl': 'CHEBI:32588', 'KBr': 'CHEBI:32030', 'H3BO3': 'CHEBI:33118', 'SrCl2': 'CHEBI:36383', 'NaF': 'CHEBI:28741', 'Nitrilotriacetic acid': 'CHEBI:44557', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Na2MoO7O4 x 2 H2O': 'mediadive.ingredient:1416', 'FeSO4 x 7 H2O': 'CHEBI:75836', '""Metals 44""': 'mediadive.solution:3222', 'Distilled water': 'CHEBI:15377', 'Na-EDTA': 'CHEBI:64734', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'MnSO4 x H2O': 'CHEBI:86364', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'Co(NO3)2 x 6 H2O': 'CHEBI:86214', 'Na2B4O7 x 10 H2O': 'CAS-RN:1303-96-4', 'Na-Nitrilotriacetat': 'CAS-RN:5064-31-3', 'Fe SO4 x 7 H2O': 'CHEBI:75836', 'ZnCl2': 'CHEBI:49976', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'H2SeO3': 'CHEBI:26642', 'AlK(SO4)2 x 12 H2O': 'CHEBI:86465', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'Na2WO4 x 2 H2O': 'CHEBI:63939', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Riboflavine': 'CHEBI:17015', 'Thiamine-HCl x 2 H2O': 'CHEBI:132751', 'Nicotinamide': 'CHEBI:17154', 'D-Calcium pantothenate': 'CAS-RN:137-08-6', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753'}"
mediadive.ingredient:1560a	PLANCTOMYCES MEDIUM WITH DOUBLE CONCENTRATED ARTIFICIAL SEA WATER	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1560a.pdf	7.5	7.5			"{'Peptone': 'CAS-RN:73049-73-7', 'Yeast extract': 'CAS-RN:8013-01-2', 'HEPES': 'CHEBI:46756', 'Mineral salts solution': 'mediadive.solution:3221', 'Trace element solution': 'mediadive.solution:3223', 'Artifical sea water': 'mediadive.solution:3226', 'Agar': 'CHEBI:2509', 'Double distilled water': 'CHEBI:15377', 'N-Acetylglucosamine': 'CHEBI:59640', 'Glucose': 'CHEBI:17234', 'Vitamin solution (double conc.)': 'mediadive.solution:3224', 'NaCl': 'CHEBI:26710', 'Na2SO4': 'CHEBI:32149', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2': 'CHEBI:3312', 'NaHCO3': 'CHEBI:32139', 'KCl': 'CHEBI:32588', 'KBr': 'CHEBI:32030', 'H3BO3': 'CHEBI:33118', 'SrCl2': 'CHEBI:36383', 'NaF': 'CHEBI:28741', 'Nitrilotriacetic acid': 'CHEBI:44557', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Na2MoO7O4 x 2 H2O': 'mediadive.ingredient:1416', 'FeSO4 x 7 H2O': 'CHEBI:75836', '""Metals 44""': 'mediadive.solution:3222', 'Distilled water': 'CHEBI:15377', 'Na-EDTA': 'CHEBI:64734', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'MnSO4 x H2O': 'CHEBI:86364', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'Co(NO3)2 x 6 H2O': 'CHEBI:86214', 'Na2B4O7 x 10 H2O': 'CAS-RN:1303-96-4', 'Na-Nitrilotriacetat': 'CAS-RN:5064-31-3', 'Fe SO4 x 7 H2O': 'CHEBI:75836', 'ZnCl2': 'CHEBI:49976', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'H2SeO3': 'CHEBI:26642', 'AlK(SO4)2 x 12 H2O': 'CHEBI:86465', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'Na2WO4 x 2 H2O': 'CHEBI:63939', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Riboflavine': 'CHEBI:17015', 'Thiamine-HCl x 2 H2O': 'CHEBI:132751', 'Nicotinamide': 'CHEBI:17154', 'D-Calcium pantothenate': 'CAS-RN:137-08-6', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753'}"
mediadive.ingredient:1561	Medium for broad range phototrophic bacteria	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1561.pdf	7.5	7.5			{'Yeast extract': 'CAS-RN:8013-01-2', 'NH4Cl': 'CHEBI:31206', 'KH2PO4': 'CHEBI:63036', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'KCl': 'CHEBI:32588', 'Na2S2O3': 'CHEBI:59168', 'NaCl': 'CHEBI:26710', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Sodium acetate': 'CHEBI:32954', 'Sodium malate': 'CHEBI:91261', 'HEPES': 'CHEBI:46756', 'Trace element solution': 'mediadive.solution:2779', 'Distilled water': 'CHEBI:15377', 'Nitrilotriacetic acid': 'CHEBI:44557', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MnSO4 x H2O': 'CHEBI:86364', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CoSO4 x 7 H2O': 'CHEBI:53470', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'AlK(SO4)2 x 12 H2O': 'CHEBI:86465', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine-HCl x 2 H2O': 'CHEBI:132751', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'D-Calcium pantothenate': 'CAS-RN:137-08-6', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Lipoic acid': 'CHEBI:16494'}
mediadive.ingredient:1562	MODIFIED THERMUS MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1562.pdf	6	7			{'Polypeptone': 'mediadive.ingredient:442', 'Yeast extract': 'CAS-RN:8013-01-2', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:1563	SEA WATER LURIA BERTANI MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1563.pdf	8	8			{'Tryptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'NaCl': 'CHEBI:26710', 'Distilled water': 'CHEBI:15377', 'Sea water': 'mediadive.ingredient:286'}
mediadive.ingredient:1564	HAHA100-MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1564.pdf	7.5	7.5			{'Main sol. 1566': 'mediadive.solution:3240', 'α-D-Glucose monohydrate': 'CAS-RN:14431-43-7', 'Cellobiose': 'CHEBI:17057', 'NaHCO3': 'CHEBI:32139', 'Selenite-tungstate solution': 'mediadive.solution:777', 'Na2-EDTA': 'CHEBI:64734', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'Distilled water': 'CHEBI:15377', 'NaCl': 'CHEBI:26710', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'KCl': 'CHEBI:32588', 'KBr': 'CHEBI:32030', 'NH4Cl': 'CHEBI:31206', 'KH2PO4': 'CHEBI:63036', 'SrCl2': 'CHEBI:36383', 'NaF': 'CHEBI:28741', 'Tryptone peptone': 'CAS-RN:91079-40-2', 'Casamino acids': 'mediadive.ingredient:101', 'Yeast extract': 'CAS-RN:8013-01-2', 'Micronutrient solution SL 8': 'mediadive.solution:2329', 'Standard vitamin solution': 'mediadive.solution:864', 'NaOH': 'CHEBI:32145', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939'}
mediadive.ingredient:1565	ALKALIPHILUS TRANSVAALENSIS MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1565.pdf	9.8	10			"{'MJ(-N) synthetic seawater': 'mediadive.solution:3957', 'Yeast extract': 'CAS-RN:8013-01-2', 'Tryptone': 'CAS-RN:91079-40-2', 'Na2-tartrate x 2 H2O': 'CAS-RN:6106-24-7', 'Na3-citrate': 'CHEBI:53258', 'NaNO3': 'CHEBI:59148', '(NH4)2SO4': 'CHEBI:62946', 'Ferric citrate monohydrate': 'mediadive.ingredient:2378', 'Na2SO4': 'CHEBI:32149', 'Na2CO3': 'CHEBI:29377', 'NaHCO3': 'CHEBI:32139', 'Na2S2O3 x 5 H2O': 'CHEBI:32150', 'Distilled water': 'CHEBI:15377', 'NaCl': 'CHEBI:26710', 'K2HPO4': 'CHEBI:131527', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'KCl': 'CHEBI:32588', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Fe(NH4)2(SO4)2 x 6 H2O': 'CAS-RN:7783-85-9', ""Modified Wolin's mineral solution"": 'mediadive.solution:241', 'Nitrilotriacetic acid': 'CHEBI:44557', 'MnSO4 x H2O': 'CHEBI:86364', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CoSO4 x 7 H2O': 'CHEBI:53470', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'AlK(SO4)2 x 12 H2O': 'CHEBI:86465', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'Na2WO4 x 2 H2O': 'CHEBI:63939'}"
mediadive.ingredient:1566	HAHA100 V MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1566.pdf	7.5	7.5			{'NaCl': 'CHEBI:26710', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'KCl': 'CHEBI:32588', 'KBr': 'CHEBI:32030', 'NH4Cl': 'CHEBI:31206', 'KH2PO4': 'CHEBI:63036', 'H3BO3': 'CHEBI:33118', 'SrCl2': 'CHEBI:36383', 'NaF': 'CHEBI:28741', 'Tryptone peptone': 'CAS-RN:91079-40-2', 'Casamino acids': 'mediadive.ingredient:101', 'Yeast extract': 'CAS-RN:8013-01-2', 'Micronutrient solution SL 8': 'mediadive.solution:2329', 'Distilled water': 'CHEBI:15377', 'α-D-Glucose monohydrate': 'CAS-RN:14431-43-7', 'Cellobiose': 'CHEBI:17057', 'Standard vitamin solution': 'mediadive.solution:864', 'NaHCO3': 'CHEBI:32139', 'Selenite-tungstate solution': 'mediadive.solution:777', 'NaOH': 'CHEBI:32145', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939', 'Riboflavin': 'CHEBI:17015', 'Thiamine-HCl x 2 H2O': 'CHEBI:132751', 'Nicotinic acid': 'CHEBI:15940', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Calcium pantothenate': 'CHEBI:31345', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Vitamin B12': 'CHEBI:17439', 'Na2-EDTA': 'CHEBI:64734', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.ingredient:1567	METHYLOPROFUNDUS SEDIMENTI MEDIUM	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1567.pdf					{'Solution 1 (10x NMS salts)': 'mediadive.solution:5722', 'Solution 2 Phosphate buffer (10x)': 'mediadive.solution:5723', 'Solution 3 Trace element solution': 'mediadive.solution:5724', 'Solution 4 Vitamin solution': 'mediadive.solution:5725', 'Solution 5 Sodium chloride (15x)': 'mediadive.solution:5726', 'Solution 6 (Fe EDTA)': 'mediadive.solution:5727', 'Distilled water': 'CHEBI:15377', 'KNO3': 'CHEBI:58242', 'MgSO4 x 6 H2O': 'CHEBI:32599', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Na2HPO4 x 12 H2O': 'CHEBI:34683', 'KH2PO4': 'CHEBI:63036', 'Nitrilotriacetic acid': 'CHEBI:44557', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MnSO4 x H2O': 'CHEBI:86364', 'NaCl': 'CHEBI:26710', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CoSO4 x 7 H2O': 'CHEBI:53470', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'AlK(SO4)2 x 12 H2O': 'CHEBI:86465', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine-HCl x 2 H2O': 'CHEBI:132751', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'D-Calcium pantothenate': 'CAS-RN:137-08-6', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Lipoic acid': 'CHEBI:16494', 'Fe(III)-EDTA': 'CHEBI:30729'}
mediadive.ingredient:1568	MEDIUM FOR METHYLOCALDUM (RS11D-PR)	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1568.pdf	7	7			{'NaNO3': 'CHEBI:59148', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Na2HPO4': 'CHEBI:34683', 'KH2PO4': 'CHEBI:63036', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'Trace elements': 'mediadive.solution:3251', 'Distilled water': 'CHEBI:15377', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'MnSO4 x 2 H2O': 'CHEBI:86356', 'Na2MoO4': 'CHEBI:75215', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696'}
mediadive.ingredient:1569	ORENIA CHITINITROPHA	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1569.pdf					{'NaCl': 'CHEBI:26710', 'K2HPO4': 'CHEBI:131527', '(NH4)2SO4': 'CHEBI:62946', 'Distilled water': 'CHEBI:15377', 'Chitin': 'CAS-RN:1398-61-4', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'Yeast extract': 'CAS-RN:8013-01-2', 'NaHCO3': 'CHEBI:32139', 'Na2S': 'CHEBI:76208', 'Acidic trace metals (Pfennig & Lippert, 1965)': 'mediadive.solution:5704', 'Vitamine mixture (Pfennig & Lippert, 1965)': 'mediadive.solution:5701', 'Basic solution (100 ml 0.1 N NaOH)': 'mediadive.solution:5702', 'Neutral solution (100 ml Aqua dem.)': 'mediadive.solution:5703', 'Acidic solution (HCl, pH 3; 100 ml)': 'mediadive.solution:5705', 'Thiamin': 'CHEBI:18385', 'Calcium pantothenate': 'CHEBI:31345', 'B12': 'PubChem:5311498', 'Biotin': 'CHEBI:15956', 'PABA': 'CHEBI:30753', 'Nicotinic acid': 'CHEBI:15940', 'Pyridoxine': 'CHEBI:16709', 'Folic acid': 'CHEBI:27470', 'Riboflavin': 'CHEBI:17015', 'EDTA': 'CHEBI:64755', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'MnCl2': 'CHEBI:7773015', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2': 'CHEBI:49553', 'NiCl2 x 2 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.ingredient:1570	THIOGRANUM MEDIUM	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1570.pdf	6.7	6.7			"{'NaCl': 'CHEBI:26710', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'KCl': 'CHEBI:32588', '(NH4)2SO4': 'CHEBI:62946', ""Modified Wolin's mineral solution"": 'mediadive.solution:241', 'Phosphate buffer': 'mediadive.solution:3256', 'Na2S2O3 x 5 H2O': 'CHEBI:32150', 'Na2CO3': 'CHEBI:29377', ""Wolin's vitamin solution (10x)"": 'mediadive.solution:5980', 'Distilled water': 'CHEBI:15377', 'KH2PO4': 'CHEBI:63036', 'K2HPO4': 'CHEBI:131527', 'Nitrilotriacetic acid': 'CHEBI:44557', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MnSO4 x H2O': 'CHEBI:86364', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CoSO4 x 7 H2O': 'CHEBI:53470', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'AlK(SO4)2 x 12 H2O': 'CHEBI:86465', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'Calcium D-(+)-pantothenate': 'CHEBI:1687714', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', '(DL)-alpha-Lipoic acid': 'CHEBI:16494'}"
mediadive.ingredient:1571	MICROBACTER MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1571.pdf	5.5	5.5			{'KH2PO4': 'CHEBI:63036', 'Na2HPO4 x 2 H2O': 'CHEBI:34683', 'NH4Cl': 'CHEBI:31206', 'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Yeast extract': 'CAS-RN:8013-01-2', 'Na2S x 9 H2O': 'CHEBI:76209', 'Resazurin': 'CHEBI:8806', 'Trace element solution SL-10': 'mediadive.solution:595', 'Distilled water': 'CHEBI:15377', 'L-Cysteine': 'CHEBI:17561', 'Vitamin solution': 'mediadive.solution:584', 'Selenite-tungstate solution': 'mediadive.solution:777', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine-HCl x 2 H2O': 'CHEBI:132751', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'D-Calcium pantothenate': 'CAS-RN:137-08-6', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Lipoic acid': 'CHEBI:16494', 'NaOH': 'CHEBI:32145', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939'}
mediadive.ingredient:1572	HMD-MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1572.pdf	7	7.5			{'MgCl2 x 6 H2O': 'CHEBI:86345', 'K2SO4': 'CHEBI:32036', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Yeast extract': 'CAS-RN:8013-01-2', 'Casamino acids': 'mediadive.ingredient:101', 'NaCl': 'CHEBI:26710', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:1573	T 5 MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1573.pdf	7	7			"{'Peptone': 'CAS-RN:73049-73-7', 'Tryptone': 'CAS-RN:91079-40-2', 'D(+)-Glucose': 'CHEBI:17634', 'Yeast extract': 'CAS-RN:8013-01-2', 'CaCO3': 'CHEBI:3311', ""Modified Wolin's mineral solution II"": 'mediadive.solution:5902', 'Distilled water': 'CHEBI:15377', 'Nitrilotriacetic acid': 'CHEBI:44557', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MnSO4 x H2O': 'CHEBI:86364', 'NaCl': 'CHEBI:26710', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CoSO4 x 7 H2O': 'CHEBI:53470', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'AlK(SO4)2 x 12 H2O': 'CHEBI:86465', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2SeO3 x 5 H2O': 'CHEBI:131361'}"
mediadive.ingredient:1577	SPOROHALOBACTER SALINUS MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1577.pdf	6.8	7			"{'NH4Cl': 'CHEBI:31206', 'K2HPO4': 'CHEBI:131527', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'KCl': 'CHEBI:32588', 'Na-acetate': 'CHEBI:32954', 'NaCl': 'CHEBI:26710', 'Yeast extract': 'CAS-RN:8013-01-2', 'Tryptone': 'CAS-RN:91079-40-2', ""Modified Wolin's mineral solution"": 'mediadive.solution:241', 'Sodium resazurin': 'CAS-RN:62758-13-8', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'MgSO4': 'CHEBI:32599', 'Na2CO3': 'CHEBI:29377', 'D-Glucose': 'CHEBI:17634', 'Na2S x 9 H2O': 'CHEBI:76209', 'Distilled water': 'CHEBI:15377', 'Nitrilotriacetic acid': 'CHEBI:44557', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MnSO4 x H2O': 'CHEBI:86364', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CoSO4 x 7 H2O': 'CHEBI:53470', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'AlK(SO4)2 x 12 H2O': 'CHEBI:86465', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939'}"
mediadive.ingredient:1578	1/10 R2A MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1578.pdf	7.2	7.2			{'Yeast extract': 'CAS-RN:8013-01-2', 'Proteose peptone': 'CAS-RN:91079-38-8', 'Casamino acids': 'mediadive.ingredient:101', 'Glucose': 'CHEBI:17234', 'Starch': 'CHEBI:28017', 'Na-pyruvate': 'CHEBI:50144', 'K2HPO4': 'CHEBI:131527', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:1579	PYROBACULUM FERRIREDUCENS MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1579.pdf	6.5	6.8			"{'NH4Cl': 'CHEBI:31206', 'KCl': 'CHEBI:32588', 'KH2PO4': 'CHEBI:63036', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Trace element solution SL-10': 'mediadive.solution:595', 'Selenite-tungstate solution': 'mediadive.solution:777', 'Yeast extract': 'CAS-RN:8013-01-2', 'KNO3': 'CHEBI:58242', 'NaHCO3': 'CHEBI:32139', ""Wolin's vitamin solution (10x)"": 'mediadive.solution:5980', 'Distilled water': 'CHEBI:15377', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NaOH': 'CHEBI:32145', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'Calcium D-(+)-pantothenate': 'CHEBI:1687714', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', '(DL)-alpha-Lipoic acid': 'CHEBI:16494'}"
